Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,3152.5,3122.39990234375,3152.5,3124.10009765625,0.0,3124.10009765625
2000-01-04,3124.10009765625,3035.300048828125,3124.10009765625,3050.89990234375,0.0,3050.89990234375
2000-01-05,3075.39990234375,3026.0,3050.89990234375,3030.10009765625,0.0,3030.10009765625
2000-01-06,3048.300048828125,3016.199951171875,3030.10009765625,3044.5,0.0,3044.5
2000-01-09,3111.5,3044.5,3044.5,3103.10009765625,0.0,3103.10009765625
2000-01-10,3173.89990234375,3103.10009765625,3103.10009765625,3164.60009765625,0.0,3164.60009765625
2000-01-11,3164.60009765625,3095.5,3164.60009765625,3104.60009765625,0.0,3104.60009765625
2000-01-12,3105.89990234375,3089.0,3104.60009765625,3095.800048828125,0.0,3095.800048828125
2000-01-13,3131.60009765625,3095.800048828125,3095.800048828125,3131.60009765625,0.0,3131.60009765625
2000-01-16,3147.5,3131.0,3131.60009765625,3139.89990234375,0.0,3139.89990234375
2000-01-17,3157.10009765625,3127.199951171875,3139.89990234375,3151.199951171875,0.0,3151.199951171875
2000-01-18,3151.199951171875,3104.10009765625,3151.199951171875,3105.39990234375,0.0,3105.39990234375
2000-01-19,3139.5,3079.5,3105.39990234375,3137.10009765625,0.0,3137.10009765625
2000-01-20,3137.10009765625,3097.60009765625,3137.10009765625,3103.39990234375,0.0,3103.39990234375
2000-01-23,3115.39990234375,3096.39990234375,3103.39990234375,3096.60009765625,0.0,3096.60009765625
2000-01-24,3096.60009765625,3048.10009765625,3096.60009765625,3078.60009765625,0.0,3078.60009765625
2000-01-25,3096.60009765625,3048.10009765625,3096.60009765625,3078.60009765625,0.0,3078.60009765625
2000-01-26,3089.39990234375,3072.0,3078.60009765625,3083.39990234375,0.0,3083.39990234375
2000-01-27,3107.10009765625,3082.0,3083.39990234375,3092.10009765625,0.0,3092.10009765625
2000-01-30,3096.0,3069.39990234375,3092.10009765625,3096.0,0.0,3096.0
2000-01-31,3108.699951171875,3077.800048828125,3096.0,3084.5,0.0,3084.5
2000-02-01,3124.199951171875,3084.5,3084.5,3116.300048828125,0.0,3116.300048828125
2000-02-02,3135.5,3103.0,3116.300048828125,3135.10009765625,0.0,3135.10009765625
2000-02-03,3141.699951171875,3115.10009765625,3135.10009765625,3115.10009765625,0.0,3115.10009765625
2000-02-06,3138.300048828125,3113.39990234375,3115.10009765625,3130.39990234375,0.0,3130.39990234375
2000-02-07,3141.5,3120.5,3130.39990234375,3124.0,0.0,3124.0
2000-02-08,3159.60009765625,3124.0,3124.0,3134.0,0.0,3134.0
2000-02-09,3175.300048828125,3120.5,3134.0,3172.5,0.0,3172.5
